_id,results,sentiment
63299a562a5704596bc2fcbb,holli phillip address backlash lie state queue morn thismorn hollywilloughbi philipschofield hollyandphil queuejump queuegat celebr hollyandphilqueuejump southend knutsford,0
63299a562a5704596bc2fcbc,,0
63299a562a5704596bc2fcbd,remind today last day abl leav person messag queen elizabeth one book condol book avail today chelmsford citi council venu around citi info,0
63299a572a5704596bc2fcbe,angelina joli pakistan last visit help flood victim much respect queen alway use fame help needi peopl vocal voic woman empower,1
63299a582a5704596bc2fcbf,ello british chum sex nuditi funni foreign post pub today guardian spoke present antoinedecaun narrat mariamcerlan made eurotrash,0
63299a582a5704596bc2fcc0,macarena olona vox respond tajant ristra palo juan manuel prada abc,0
63299a592a5704596bc2fcc1,potu visit queen queen dead plot look skin biden look skin,0
63299a5a2a5704596bc2fcc2,andi vermaut share channel prais viewer show emoji movi queen funer channel deserv lot respect post channel prais viewer show emoji movi queen funer thank,0
63299a5a2a5704596bc2fcc3,london fashion week design react queen death,0
63299a5a2a5704596bc2fcc4,year unmarri aeronaut engin queen mari univers london charter account job bank tanoli si east london ilford hometown abbotabad لڑکا اور فیملی نومبر میں ایبٹ آباد آرہی ہیں اور شادی واپس جائیں مکمل فیملی نیشنل,0
63299a5a2a5704596bc2fcc5,sachintendulkar roadsafetyworldseri indor indialegend,0
63299a5d2a5704596bc2fcc6,guid king queen princ amp princess queen elizabeth funer photo,0
63299a5d2a5704596bc2fcc7,hoy vuelv lo kiosco suplemento caza naturaleza con especi sobr leyanimalista bienestar anim cómo afectará caza sociedad recuerda pued encontrarlo abc andalucía ideal granada jaén almería diario sur voz cádiz,1
63299a5e2a5704596bc2fcc8,great british beach clean week hundr beach clean take place contribut effort gbbc reason get involv beachclean gbbc morayfirth,1
63299a602a5704596bc2fcc9,enjoy best british lincoln green cask ale week lincolngbrew invit sampl best british thursday septemb breweri hucknal,1
63299a612a5704596bc2fcca,tradit queen keerthyoffici keerthysuresh,0
63299a622a5704596bc2fccb,first major hurrican atlant hurrican season head toward british territori leav death destruct puerto rico dominican republ,1
63299a622a5704596bc2fccc,watch virat kohli explain lappa shot street cricket,0
63299a652a5704596bc2fccd,dinesh karthik best suit play finish role india former open abhinav mukund explain indvau cricket,1
63299a662a5704596bc2fcce,video blackbird blackbird probabl one beauti song ever written compos paul mccartney featur beatl white album live version extraordinari jacob collier young british prodigi multi,1
63299a672a5704596bc2fccf,regal pearl brooch royal woman wore queen funer,0
63299a672a5704596bc2fcd0,britain world lay queen elizabeth rest monday state funer draw presid king princ prime minist know,0
63299a672a5704596bc2fcd1,good medicin tast bitter queen flight 推特营销 推特刷粉 自动发推 机器人 代发推文 百家乐 德州扑克,1
63299a682a5704596bc2fcd2,好きすぎなんよ himehina queen cover youtubeより,0
63299a692a5704596bc2fcd3,regal pearl brooch royal woman wore queen funer,0
63299a6a2a5704596bc2fcd4,meghan markl queen believ top rank royal famili best estat,1
63299a6a2a5704596bc2fcd5,princ andrew comfort corgi follow queen elizabeth funer,0
63299a6b2a5704596bc2fcd6,beauti kind make great queen someday,1
63299a6b2a5704596bc2fcd7,meghan markl queen believ top rank royal famili best estat,1
63299a6b2a5704596bc2fcd8,give two fuck post malon queen england,0
63299a6b2a5704596bc2fcd9,biden macron head govt wit queen elizabeth burial,0
63299a6c2a5704596bc2fcda,meghan markl queen believ top rank royal famili best estat,1
63299a6c2a5704596bc2fcdb,queen elizabeth youngest son princ edward year usmagazin,0
63299a6c2a5704596bc2fcdc,queen elizabeth funer forev sourc british pride let public treatment meghan markl shame absolut noth proud,1
63299a6d2a5704596bc2fcdd,ukrain use captur russian tank amid ongo counteroffens abc news,0
63299a6d2a5704596bc2fcde,queen minha mãe troux bomba pra comer café amo,0
63299a6d2a5704596bc2fcdf,азербайджан передал тела еще армянских военнослужащих армении,0
63299a6d2a5704596bc2fce0,meghan harri leav almost immedi follow charl oliv branch news,0
63299a6e2a5704596bc2fce1,song kind magic killer queen,1
63299a6e2a5704596bc2fce2,consid difficult last year covid pandem recent death queen elizabeth intern happi work week seem apt ethic strive internationalweekofhappinessatwork happinessatworkweek,1
63299a6f2a5704596bc2fce3,see mani tweet peopl therapi session cancel yesterday queen funer wait anoth week access support grate therapist fit schedul today,1
63299a702a5704596bc2fce4,queen shriek behead dormous turn dormous,0
63299a712a5704596bc2fce5,happi birthday wizard modern day cricket love bro lots love wish best tworldcup rashidkhan_,1
63299a712a5704596bc2fce6,billion estat oval cricket ground princ william inherit post queen demis,0
63299a722a5704596bc2fce7,melhora pra queen pabla,0
63299a722a5704596bc2fce8,queen order knowledg hardli room grow,0
63299a732a5704596bc2fce9,king queen rather offend tone could tast,0
63299a732a5704596bc2fcea,still emot readi male queen queenelizabethiimemori queen,0
63299a742a5704596bc2fceb,baw euuk airbu british airway mad lhr madrid baraja london heathrow away frm hrzn head putney adsb,0
63299a752a5704596bc2fcec,billion estat oval cricket ground princ william inherit post queen demis,0
63299a752a5704596bc2fced,victorian want look record come first nation issu invit djab wurrung tree death custodi expans vicpol delay law like public drunk rais age,0
63299a752a5704596bc2fcee,jessica row past proud husband peter overton protect queen funer via tiansh journal clearli univers subject anymor,1
63299a772a5704596bc2fcef,global leader came pay condol queen elizabeth funer breakingnew queenelizabeth queenfuner royalfamili,0
63299a772a5704596bc2fcf0,imagin make ad websit queen memori,0
63299a782a5704596bc2fcf1,dan prochain bloc une demand demeljeff queen heart juic newton crazi littl thing call love queen,1
63299a792a5704596bc2fcf2,camilla worri royal admir queen elizabeth funer feel sorri movi club,0
63299a7a2a5704596bc2fcf3,fascin marvel incred costum royal funer extraordinari secret world behind splendor british ceremoni dress,0
63299a7b2a5704596bc2fcf4,dormous queen ad one gryphon pool,0
63299a7c2a5704596bc2fcf5,judg order releas adnan sy subject serial podcast abc news,0
63299a7c2a5704596bc2fcf6,newprofilep queen,0
63299a7d2a5704596bc2fcf7,long live british monarchi,1
63299a7d2a5704596bc2fcf8,hollywil british public know exactli queue jump look like mistak apologis look sound ridicul hollywilloughbi,1
63299a7d2a5704596bc2fcf9,queen shriek behead dormous turn dormous,0
63299a7e2a5704596bc2fcfa,украина тратит войну бюджета ежемесячно,0
63299a7e2a5704596bc2fcfb,tribut majesti queen elizabeth behalf famili friend resid brentford,0
63299a7f2a5704596bc2fcfc,john oliv say pretti queen elizabeth joke censor,0
63299a7f2a5704596bc2fcfd,wilcoxstuff jealou relat queen ye lot european royal relat queen victoria woodyandwilcox,0
63299a802a5704596bc2fcfe,abc บงานเช ยงใหม,0
63299a802a5704596bc2fcff,queen smile pas talk said,1
63299a802a5704596bc2fd00,liz truss admit trade deal short medium term bbc news packag part plan limit energi bill rise busi household two year unveil hour queen death announc,0
63299a812a5704596bc2fd01,corri star antoni cotton hail arm forc attend queen funer,0
63299a812a5704596bc2fd02,thank majesti carlo lll invit extend king emeritu juan carlo borbón do sicilia attend funer augusta madr isabel queen accord lineag protocol,0
63299a812a5704596bc2fd03,毎朝時にエリザベス女王を起こしたバグパイプ奏者 最後に奏でたのは安らかな眠りを願う曲だった smartnew,0
63299a822a5704596bc2fd04,,0
63299a822a5704596bc2fd05,mapsontheweb funer rout queen elizabeth diversetravel_,0
63299a822a5704596bc2fd06,today birthday mean anyon like tweet receiv odd creatur choic person train sing song artist queen abba david bowi etc,0
63299a832a5704596bc2fd07,,0
63299a832a5704596bc2fd08,last night monday night footbal two game one espn one abc network takeaway mnf longer special anoth game day longer relev way,0
63299a832a5704596bc2fd09,tue sep gmt british summer time temperatur pool,0
63299a842a5704596bc2fd0a,happi anniversari queen sacrif given much famili bless honor live love much today celebr year grace favor,1
63299a862a5704596bc2fd0b,esto abc del comunismo,0
63299a872a5704596bc2fd0c,play abc smokey sing origin stereo video abcfri miss talk night show,0
63299a872a5704596bc2fd0d,mark return social medium want first post tribut belov queen,1
63299a882a5704596bc2fd0e,tuesday cricket drink drive beat gujju gabbar,0
63299a882a5704596bc2fd0f,daario nahari understood assign want side dick futur queen ser criston cri babi blew privileg offer side dick futur queen houseofthedragon,0
63299a882a5704596bc2fd10,大学入学共通テスト問題流出 女子受験生を保護観察処分 大阪家裁 社会内で更生図るのが相当 abcニュース,0
63299a892a5704596bc2fd11,nightswim offici music video british version youtubeより remのこの曲 すごい好きなんだよね 秋が近くなると聴きたくなる,0
63299a892a5704596bc2fd12,harri meghan second row queen funer,0
63299a892a5704596bc2fd13,über vier milliarden menschen sahen da staatsbegräbni der queen,0
63299a8a2a5704596bc2fd14,cfedb embraer erj reg lcab van cityfly vlakbij wolfhez hoogt daalt richt utc adsb avgeek,0
63299a8b2a5704596bc2fd15,watch justin trudeau sing bohemian rhapsodi london hotel day queen funer,0
63299a8b2a5704596bc2fd16,abcフレッシュアップベースボールをつけたら 実況アナがsdgsの話を始めて 解説濱中に感想を求めていた,0
63299a8c2a5704596bc2fd17,みんなからの匿名質問を募集中 こんな質問に答えてるよ 月野さんずっと気になってはいる 最近は何のゲームしてますか アルセウス予約しましたか お顔も可愛いらしくてスタイルも 質問箱 匿名質問募集中,0
63299a8d2a5704596bc2fd18,royal continu mourn queen week say final goodby,0
63299a8e2a5704596bc2fd19,bangbox onlin made small biographi queen elizabeth video like plea subscrib channel click link websit instagram bangboxonlin queen queenelizabeth queenofheart,0
